,review,rating
2282,Darvel MC,0
2283,"Bad writing/script, as usual from D.Ayer film",0
2284,Worst then green lantern,0
2285,Amazing,1
2286,a complete disconnect,0
2287,"Messy On The Outside, But Inside Is Full of Surprises",1
2288,A disgrace to the Superhero genre and DC Comics,0
2289,Bad casting,0
2290,total garbage,0
2291,"You be the Judge, but I loved the movie.",1
2292,Depends on what you're watching the movie for...,0
2293,"Great movie, must watch.",1
2294,A shame for both Super hero movies and general cinema,0
2295,Long Version,0
2296,Another bad Dc movie.,0
2297,giving a redemption a shot it would be an honor among thieves till suicide do us part lets go crazy for the witch,1
2298,A soul nearly condemned to death.,0
2299,Love,1
2300,A bit of trickery and a lot of lights,0
2301,I Was In A Viola Davis Mood.,0
2302,Wasted potential,0
2303,The Worst Heroes Ever turn the DCEU upwards in this joyful romp.,1
2304,"An enjoyable, but incomplete mixed bag",0
2305,"Good film, what's all the negativity about?",1
2306,Eck...what can I say,0
2307,"..looks and sounds good, with great characters... but story and plot need A LOT of work!",0
2308,The Movie is not as good as the name sounds,0
2309,Deadshot,1
2310,What a mess.,0
2311,Muy Buena La Pelicula,1
2312,No match in comparison to any other super villain movie,0
2313,"The Bad, Good, Guys of Suicide Squad",0
2314,Never been so disappointed in my entire life,0
2315,DC Mayhem,1
2316,I've seen worse,0
2317,Visually Unforgettable With A Big Heart,1
2318,The other color of Zack Snyder producing,0
2319,"Fun and Flashy, Not Quite Enough...",0
2320,Suicide Squad: Be Your Own Critic,1
2321,Abomination,0
2322,(The Sequel Slasher) CRIMINALLY Underrated,1
2323,would give it a 0 if that was allowed,0
2324,It's Meh,0
2325,"ooooooohhhhhhh, boooooooyyyyy",0
2326,Funny and Awesome. !!,1
2327,A Suicidal Name,0
2328,Slow blast.,1
2329,It is not well executed,0
2330,HA HA HA,0
2331,"A-Waller-Waller-Waller-Ho Tell me more, tell me more.",0
2332,Surprise,1
2333,DC fails of trying of doing the marvel formula instead of doing a great villains movie,0
2334,A very entertaining movie.,1
2335,"What a miss, what a miss..",0
2336,Disappointing,0
2337,"With so much potential, great characters and actors surely this was a certain win? Sadly no, the writers, producers and director manage to balls it up",0
2338,Bad reviews for good movie,1
2339,Task Force X,0
2340,The clown girl feel handsome,1
2341,Truly One Of The Worst Films of 2016.,0
2342,Suicide Mess.,0
2343,a great concept destroyed,0
2344,MOST BADASS MOVIE OF ALL TIME,1
2345,DC Extended Universe Marathon 2019 #3,0
2346,"Amazing, original, different.",1
2347,Deadshot and gang shoot what is another misfire for the DCEU.,0
2348,Wtf DC this is,0
2349,disappointing plot less movie,0
2350,Not an Oscar winner but who expects that!?,1
2351,Sloppy editing but not a bad film like the critics are saying.,0
2352,Reminds me of greg,1
2353,Margot Robbie steels the show,0
2354,"awful, just awful.",0
2355,A big pile of disappointment..,0
2356,Loved it!!!,1
2357,"Funny jokes, bad plot",0
2358,The PG-13 rating ruined what could have been the most entertaining Super-hero movie of the year,1
2359,Waste of time,0
2360,Film Review: Suicide Squad,0
2361,Not the DeadPool/Guardians Response DC Hoped For,0
2362,"Suicide Squad: contagious, phenomenal, shocking, worth seeing",1
2363,I'm sorry but...,0
2364,Highly amusing,1
2365,Don't watch it,0
2366,It's good and disappointing at the same time!,0
2367,The best thing about this movie is probably a product placement by Samsung,0
2368,Not sure what the critics were smoking,1
2369,i agree with a little bit (much) disappointed.,0
2370,2 hours of Fun,1
2371,Power Rangers May Have Competition,0
2372,Enjoyable but has some notable flaws.,0
2373,"""All hat, no cattle""",0
2374,Pretty Amazingly Cool But Not Diggin The Joker,1
2375,If you've read the comics stay away.,0
2376,"This movie is not at all bad for those whom rated it based on there thoughts but it really is a good movie, give it a chance.",1
2377,Just a collection of one-liners.,0
2378,"good choice of actors , bad plot , AND WHERE DID JOKER GO?",0
2379,DC at its worst,0
2380,"Not nearly as bad as the critics said it was, better the BVS. A good movie but lacks some edge",1
2381,Trailer made it look good,0
2382,Watch the extended version,1
2383,Not sure yet..,0
2384,Entertaining but misses out on the last stretch.,0
2385,This movie truly made me want to commit suicide,0
2386,"The Characters are great, but the story and damn director..",1
2387,My expectations for this movie were very high,0
2388,Thrilling action DC blockbuster,1
2389,Why does DC like night so much,0
2390,"Perfect title, bad movie",0
2391,Entertaining but disappointing.,0
2392,Great Bad Guy Film,1
2393,Pointless story,0
2394,Roller Coaster!,1
2395,"""The Dirty Dozen"" meets the DC Universe",0
2396,Disappointed!!,0
2397,Worst Super Villain did the worst job.,0
2398,Disappointment Squad,0
2399,So Unimpressive,0
2400,Good Movie,0
2401,Can't Exceed the Ranks of Hopelessly Average,0
2402,Mediocre,0
2403,Extended Version,0
2404,Too Short and Way Too Long at Once,0
2405,Just make a Batman movie with Joker & Harley!,0
2406,"They're the bad guys. Well, kind of bad",0
2407,Bad,0
2408,Kinda good,0
2409,Only watch for Harley Quinn,0
2410,review,0
2411,A joke that never pays off.,0
2412,how can I unsee this?,0
2413,A mess that doesnt match Batman universe,0
2414,How to kill a franchise 101,0
2415,So bad,0
2416,The Most Disappointing Film of 2016 I've Seen So Far,0
2417,Cut to shreds,0
2418,Predictable...,0
2419,A great cast of characters who are unfortunately stuck in a disappointingly mediocre film.,0
2420,Could have been good.,0
2421,What A Disappointment ...,0
2422,People worried about the joker? fear not...,0
2423,Could've been WAY better.,0
2424,An entertaining flick with its share of hiccups.,0
2425,A disappointment,0
2426,This movie is a big terrible mess,0
2427,Total disappointment,0
2428,more than a missed opportunity,0
2429,"A movie that squandered so much potential despite an abundance of source material, a multitude of great characters to play with and a brilliant cast at its disposal.",0
2430,Two Words: Not Impressed,0
2431,Why Do They Keep Dropping The Ball?,0
2432,"Better than people say, could have been amazing, but still disappointing. Spoilers within.",0
2433,Never been that cheated.,0
2434,So disappointed. What a waste.,0
2435,I forgot - all that glitters is not gold ....,0
2436,Blu-Ray Review,0
2437,Flashy but that's mostly it,0
2438,It didn't annoy me,0
2439,Unfortunate disappointment.,0
2440,The Very Definition of a Bad Movie,0
2441,Ughhhh!,0
2442,5 stars because was boring.,0
2443,"Trying too much, accomplishing too little",0
2444,not like in the trailer,0
2445,No point,0
2446,This adio visual produckt is not a movie,0
2447,This movie is horrible,0
2448,Promsing start that fizzled out midway,0
2449,at least i stayed with it and gave it a chance to entertain...,0
2450,How to single-handedly ruin a major studio blockbuster through corporate power (aka Suicide Squad),0
2451,"Movies making money is easy, movies that are worth spending the money to see is a lot harder",0
2452,This movie had great moments,0
2453,5 go mad in Dorset has more bite than this,0
2454,"A Movie that is Not Very Memorable, but Still Leaves Me Excited for a Possible Sequel",0
2455,it's a movie,0
2456,Harley Quinn Saves the Day,0
2457,I want to suicide,0
2458,"great cast and surprisingly fun, but generic and formulaic at best... ruined by studio meddling",0
2459,Mediocre at Best,0
2460,That was gangster no Joking it wasn't great,0
2461,Robbed of my time,0
2462,Horse baloney,0
2463,Worse editing I've seen in a movie,0
2464,I don't usually write reviews...,0
2465,A a missed opportunity,0
2466,Absolute Nonsense from start to finish,0
2467,VIEWS ON FILM review of Suicide Squad,0
2468,A Super Lazy and Truly Awful Film,0
2469,Stunning Visuals Cannot Atone for Lackluster Storyline and Plot Holes Galore,0
2470,"I shouted, ""This is lame"" at the theaters during the movie",0
